
*******************************************************************
==>> Run on: 2021-07-01 01:38:14
==>> Seed was set to: 1


 Arguments:
	 seed                 : 1
	 log                  : None
	 experiment           : simclr
	 dataset              : cifar10
	 valid_split          : 0.0
	 arch                 : VGG6
	 parallel             : False
	 checkpoint           : None
	 inference_only       : False
	 batch_size           : 512
	 num_epochs           : 500
	 optimizer            : adam
	 init_lr              : 0.001
	 weight_decay         : 1e-06
	 momentum             : 0.9
	 lr_schedule          : [500]
	 lr_gamma             : 0.1
	 version              : default
	 projection           : 512
	 temperature          : 0.5
==>> Total training batches: 98
==>> Total validation batches: 20
==>> Total testing batches: 20
customizable_VGG(
  (features): Sequential(
    (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU(inplace=True)
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (4): ReLU(inplace=True)
    (5): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (6): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): ReLU(inplace=True)
    (8): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (projection): Sequential(
    (0): Linear(in_features=2048, out_features=512, bias=False)
    (1): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU(inplace=True)
    (3): Linear(in_features=512, out_features=512, bias=True)
  )
)
==>> Starting training from scratch!
==>> Optimizer settings: Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    initial_lr: 0.001
    lr: 0.001
    weight_decay: 1e-06
)
==>> LR scheduler type: <class 'torch.optim.lr_scheduler.MultiStepLR'>
==>> LR scheduler state: {'milestones': Counter({500: 1}), 'gamma': 0.1, 'base_lrs': [0.001], 'last_epoch': 0, '_step_count': 1, '_get_lr_called_within_step': False, '_last_lr': [0.001]}
==>> Number of training epochs: 500
==>>> TRAIN-PRUNE | train epoch: 0, loss: 6.120381, similarity: 0.5756
==>>> TRAIN-PRUNE | train epoch: 404, loss: 5.486366, similarity: 0.7998
==>>> CLEAN VALIDATE | epoch: 404, batch index: 20, val loss: 5.075812, val sim: 0.5399
==>>> TRAIN-PRUNE | train epoch: 405, loss: 5.487963, similarity: 0.7994
==>>> CLEAN VALIDATE | epoch: 405, batch index: 20, val loss: 5.080204, val sim: 0.5360
==>>> TRAIN-PRUNE | train epoch: 406, loss: 5.482979, similarity: 0.8017
==>>> CLEAN VALIDATE | epoch: 406, batch index: 20, val loss: 5.028243, val sim: 0.5550
==>>> TRAIN-PRUNE | train epoch: 407, loss: 5.483962, similarity: 0.8011
==>>> CLEAN VALIDATE | epoch: 407, batch index: 20, val loss: 5.002730, val sim: 0.5625
==>>> TRAIN-PRUNE | train epoch: 408, loss: 5.485480, similarity: 0.8004
==>>> CLEAN VALIDATE | epoch: 408, batch index: 20, val loss: 5.067019, val sim: 0.5386
==>>> TRAIN-PRUNE | train epoch: 409, loss: 5.482189, similarity: 0.8020
==>>> CLEAN VALIDATE | epoch: 409, batch index: 20, val loss: 5.047876, val sim: 0.5455
==>>> TRAIN-PRUNE | train epoch: 410, loss: 5.483376, similarity: 0.8015
==>>> CLEAN VALIDATE | epoch: 410, batch index: 20, val loss: 5.058219, val sim: 0.5441
==>>> TRAIN-PRUNE | train epoch: 411, loss: 5.483054, similarity: 0.8013
==>>> CLEAN VALIDATE | epoch: 411, batch index: 20, val loss: 5.061785, val sim: 0.5448
==>>> TRAIN-PRUNE | train epoch: 412, loss: 5.485229, similarity: 0.8000
==>>> CLEAN VALIDATE | epoch: 412, batch index: 20, val loss: 5.012748, val sim: 0.5585
==>>> TRAIN-PRUNE | train epoch: 413, loss: 5.481445, similarity: 0.8022
==>>> CLEAN VALIDATE | epoch: 413, batch index: 20, val loss: 5.046783, val sim: 0.5482
==>>> TRAIN-PRUNE | train epoch: 414, loss: 5.486757, similarity: 0.7995
==>>> CLEAN VALIDATE | epoch: 414, batch index: 20, val loss: 5.069704, val sim: 0.5401
==>>> TRAIN-PRUNE | train epoch: 415, loss: 5.486582, similarity: 0.7995
==>>> CLEAN VALIDATE | epoch: 415, batch index: 20, val loss: 5.079729, val sim: 0.5378
==>>> TRAIN-PRUNE | train epoch: 416, loss: 5.482094, similarity: 0.8016
==>>> CLEAN VALIDATE | epoch: 416, batch index: 20, val loss: 5.062237, val sim: 0.5422
==>>> TRAIN-PRUNE | train epoch: 417, loss: 5.484265, similarity: 0.8009
==>>> CLEAN VALIDATE | epoch: 417, batch index: 20, val loss: 5.049895, val sim: 0.5476
==>>> TRAIN-PRUNE | train epoch: 418, loss: 5.480788, similarity: 0.8022
==>>> CLEAN VALIDATE | epoch: 418, batch index: 20, val loss: 5.048535, val sim: 0.5478
==>>> TRAIN-PRUNE | train epoch: 419, loss: 5.483541, similarity: 0.8008
==>>> CLEAN VALIDATE | epoch: 419, batch index: 20, val loss: 5.070868, val sim: 0.5403
==>>> TRAIN-PRUNE | train epoch: 420, loss: 5.484208, similarity: 0.8005
==>>> CLEAN VALIDATE | epoch: 420, batch index: 20, val loss: 5.047451, val sim: 0.5469
==>>> TRAIN-PRUNE | train epoch: 421, loss: 5.486051, similarity: 0.8000
==>>> CLEAN VALIDATE | epoch: 421, batch index: 20, val loss: 5.073060, val sim: 0.5380
==>>> TRAIN-PRUNE | train epoch: 422, loss: 5.485375, similarity: 0.8001
==>>> CLEAN VALIDATE | epoch: 422, batch index: 20, val loss: 5.057108, val sim: 0.5449
==>>> TRAIN-PRUNE | train epoch: 423, loss: 5.484756, similarity: 0.8009
==>>> CLEAN VALIDATE | epoch: 423, batch index: 20, val loss: 5.096847, val sim: 0.5320
==>>> TRAIN-PRUNE | train epoch: 424, loss: 5.486121, similarity: 0.7999
==>>> CLEAN VALIDATE | epoch: 424, batch index: 20, val loss: 5.074440, val sim: 0.5434
==>>> TRAIN-PRUNE | train epoch: 425, loss: 5.484268, similarity: 0.8006
==>>> CLEAN VALIDATE | epoch: 425, batch index: 20, val loss: 5.069641, val sim: 0.5406
==>>> TRAIN-PRUNE | train epoch: 426, loss: 5.481885, similarity: 0.8016
==>>> CLEAN VALIDATE | epoch: 426, batch index: 20, val loss: 5.067964, val sim: 0.5415
==>>> TRAIN-PRUNE | train epoch: 427, loss: 5.484239, similarity: 0.8004
==>>> CLEAN VALIDATE | epoch: 427, batch index: 20, val loss: 5.077524, val sim: 0.5382
==>>> TRAIN-PRUNE | train epoch: 428, loss: 5.485137, similarity: 0.8003
==>>> CLEAN VALIDATE | epoch: 428, batch index: 20, val loss: 5.043707, val sim: 0.5501
==>>> TRAIN-PRUNE | train epoch: 429, loss: 5.485417, similarity: 0.8001
==>>> CLEAN VALIDATE | epoch: 429, batch index: 20, val loss: 5.041775, val sim: 0.5533
==>>> TRAIN-PRUNE | train epoch: 430, loss: 5.485286, similarity: 0.8002
==>>> CLEAN VALIDATE | epoch: 430, batch index: 20, val loss: 5.058450, val sim: 0.5452
==>>> TRAIN-PRUNE | train epoch: 431, loss: 5.484092, similarity: 0.8007
==>>> CLEAN VALIDATE | epoch: 431, batch index: 20, val loss: 5.072272, val sim: 0.5382
==>>> TRAIN-PRUNE | train epoch: 432, loss: 5.485943, similarity: 0.7995
==>>> CLEAN VALIDATE | epoch: 432, batch index: 20, val loss: 5.051790, val sim: 0.5466
==>>> TRAIN-PRUNE | train epoch: 433, loss: 5.486619, similarity: 0.7996
==>>> CLEAN VALIDATE | epoch: 433, batch index: 20, val loss: 5.059619, val sim: 0.5427
==>>> TRAIN-PRUNE | train epoch: 434, loss: 5.481207, similarity: 0.8018
==>>> CLEAN VALIDATE | epoch: 434, batch index: 20, val loss: 5.070725, val sim: 0.5404
==>>> TRAIN-PRUNE | train epoch: 435, loss: 5.482727, similarity: 0.8012
==>>> CLEAN VALIDATE | epoch: 435, batch index: 20, val loss: 5.047287, val sim: 0.5470
==>>> TRAIN-PRUNE | train epoch: 436, loss: 5.481135, similarity: 0.8019
==>>> CLEAN VALIDATE | epoch: 436, batch index: 20, val loss: 5.058452, val sim: 0.5407
==>>> TRAIN-PRUNE | train epoch: 437, loss: 5.479559, similarity: 0.8026
==>>> CLEAN VALIDATE | epoch: 437, batch index: 20, val loss: 5.024689, val sim: 0.5532
==>>> TRAIN-PRUNE | train epoch: 438, loss: 5.481882, similarity: 0.8014
==>>> CLEAN VALIDATE | epoch: 438, batch index: 20, val loss: 5.033374, val sim: 0.5512
==>>> TRAIN-PRUNE | train epoch: 439, loss: 5.482786, similarity: 0.8012
==>>> CLEAN VALIDATE | epoch: 439, batch index: 20, val loss: 5.058447, val sim: 0.5428
==>>> TRAIN-PRUNE | train epoch: 440, loss: 5.481516, similarity: 0.8017
==>>> CLEAN VALIDATE | epoch: 440, batch index: 20, val loss: 5.054569, val sim: 0.5479
==>>> TRAIN-PRUNE | train epoch: 441, loss: 5.482903, similarity: 0.8009
==>>> CLEAN VALIDATE | epoch: 441, batch index: 20, val loss: 5.066121, val sim: 0.5413
==>>> TRAIN-PRUNE | train epoch: 442, loss: 5.483730, similarity: 0.8005
==>>> CLEAN VALIDATE | epoch: 442, batch index: 20, val loss: 5.026035, val sim: 0.5537
==>>> TRAIN-PRUNE | train epoch: 443, loss: 5.481180, similarity: 0.8018
==>>> CLEAN VALIDATE | epoch: 443, batch index: 20, val loss: 5.076976, val sim: 0.5375
==>>> TRAIN-PRUNE | train epoch: 444, loss: 5.480612, similarity: 0.8023
==>>> CLEAN VALIDATE | epoch: 444, batch index: 20, val loss: 5.051692, val sim: 0.5453
==>>> TRAIN-PRUNE | train epoch: 445, loss: 5.480824, similarity: 0.8017
==>>> CLEAN VALIDATE | epoch: 445, batch index: 20, val loss: 5.095562, val sim: 0.5330
==>>> TRAIN-PRUNE | train epoch: 446, loss: 5.478085, similarity: 0.8033
==>>> CLEAN VALIDATE | epoch: 446, batch index: 20, val loss: 5.036777, val sim: 0.5496
==>>> TRAIN-PRUNE | train epoch: 447, loss: 5.481363, similarity: 0.8016
==>>> CLEAN VALIDATE | epoch: 447, batch index: 20, val loss: 5.038990, val sim: 0.5498
==>>> TRAIN-PRUNE | train epoch: 448, loss: 5.482044, similarity: 0.8013
==>>> CLEAN VALIDATE | epoch: 448, batch index: 20, val loss: 5.045269, val sim: 0.5481
==>>> TRAIN-PRUNE | train epoch: 449, loss: 5.480864, similarity: 0.8020
==>>> CLEAN VALIDATE | epoch: 449, batch index: 20, val loss: 5.022561, val sim: 0.5537
==>>> TRAIN-PRUNE | train epoch: 450, loss: 5.482263, similarity: 0.8013
==>>> CLEAN VALIDATE | epoch: 450, batch index: 20, val loss: 5.093055, val sim: 0.5335
==>>> TRAIN-PRUNE | train epoch: 451, loss: 5.485860, similarity: 0.7994
==>>> CLEAN VALIDATE | epoch: 451, batch index: 20, val loss: 5.070779, val sim: 0.5415
==>>> TRAIN-PRUNE | train epoch: 452, loss: 5.482003, similarity: 0.8014
==>>> CLEAN VALIDATE | epoch: 452, batch index: 20, val loss: 5.082507, val sim: 0.5361
==>>> TRAIN-PRUNE | train epoch: 453, loss: 5.479604, similarity: 0.8026
==>>> CLEAN VALIDATE | epoch: 453, batch index: 20, val loss: 5.065896, val sim: 0.5431
==>>> TRAIN-PRUNE | train epoch: 454, loss: 5.481895, similarity: 0.8015
==>>> CLEAN VALIDATE | epoch: 454, batch index: 20, val loss: 5.086817, val sim: 0.5351
==>>> TRAIN-PRUNE | train epoch: 455, loss: 5.482914, similarity: 0.8008
==>>> CLEAN VALIDATE | epoch: 455, batch index: 20, val loss: 5.021382, val sim: 0.5545
==>>> TRAIN-PRUNE | train epoch: 456, loss: 5.483148, similarity: 0.8008
==>>> CLEAN VALIDATE | epoch: 456, batch index: 20, val loss: 5.073808, val sim: 0.5391
==>>> TRAIN-PRUNE | train epoch: 457, loss: 5.481979, similarity: 0.8015
==>>> CLEAN VALIDATE | epoch: 457, batch index: 20, val loss: 5.067597, val sim: 0.5413
==>>> TRAIN-PRUNE | train epoch: 458, loss: 5.484835, similarity: 0.7997
==>>> CLEAN VALIDATE | epoch: 458, batch index: 20, val loss: 5.036674, val sim: 0.5507
==>>> TRAIN-PRUNE | train epoch: 459, loss: 5.481516, similarity: 0.8014
==>>> CLEAN VALIDATE | epoch: 459, batch index: 20, val loss: 5.061605, val sim: 0.5433
==>>> TRAIN-PRUNE | train epoch: 460, loss: 5.483972, similarity: 0.8002
==>>> CLEAN VALIDATE | epoch: 460, batch index: 20, val loss: 5.073718, val sim: 0.5379
==>>> TRAIN-PRUNE | train epoch: 461, loss: 5.480661, similarity: 0.8021
==>>> CLEAN VALIDATE | epoch: 461, batch index: 20, val loss: 5.066165, val sim: 0.5423
==>>> TRAIN-PRUNE | train epoch: 462, loss: 5.482849, similarity: 0.8008
==>>> CLEAN VALIDATE | epoch: 462, batch index: 20, val loss: 5.054636, val sim: 0.5458
==>>> TRAIN-PRUNE | train epoch: 463, loss: 5.479568, similarity: 0.8024
==>>> CLEAN VALIDATE | epoch: 463, batch index: 20, val loss: 5.057032, val sim: 0.5446
==>>> TRAIN-PRUNE | train epoch: 464, loss: 5.483849, similarity: 0.8003
==>>> CLEAN VALIDATE | epoch: 464, batch index: 20, val loss: 5.074249, val sim: 0.5381
==>>> TRAIN-PRUNE | train epoch: 465, loss: 5.479445, similarity: 0.8027
==>>> CLEAN VALIDATE | epoch: 465, batch index: 20, val loss: 5.073329, val sim: 0.5382
==>>> TRAIN-PRUNE | train epoch: 466, loss: 5.482025, similarity: 0.8011
==>>> CLEAN VALIDATE | epoch: 466, batch index: 20, val loss: 5.074498, val sim: 0.5373
==>>> TRAIN-PRUNE | train epoch: 467, loss: 5.483529, similarity: 0.8007
==>>> CLEAN VALIDATE | epoch: 467, batch index: 20, val loss: 5.046978, val sim: 0.5475
==>>> TRAIN-PRUNE | train epoch: 468, loss: 5.485397, similarity: 0.7998
==>>> CLEAN VALIDATE | epoch: 468, batch index: 20, val loss: 5.069935, val sim: 0.5405
==>>> TRAIN-PRUNE | train epoch: 469, loss: 5.481844, similarity: 0.8013
==>>> CLEAN VALIDATE | epoch: 469, batch index: 20, val loss: 5.094642, val sim: 0.5304
==>>> TRAIN-PRUNE | train epoch: 470, loss: 5.482588, similarity: 0.8010
==>>> CLEAN VALIDATE | epoch: 470, batch index: 20, val loss: 5.047147, val sim: 0.5502
==>>> TRAIN-PRUNE | train epoch: 471, loss: 5.483391, similarity: 0.8004
==>>> CLEAN VALIDATE | epoch: 471, batch index: 20, val loss: 5.066841, val sim: 0.5449
==>>> TRAIN-PRUNE | train epoch: 472, loss: 5.480339, similarity: 0.8021
==>>> CLEAN VALIDATE | epoch: 472, batch index: 20, val loss: 5.059829, val sim: 0.5416
==>>> TRAIN-PRUNE | train epoch: 473, loss: 5.478346, similarity: 0.8031
==>>> CLEAN VALIDATE | epoch: 473, batch index: 20, val loss: 5.043298, val sim: 0.5479
==>>> TRAIN-PRUNE | train epoch: 474, loss: 5.479197, similarity: 0.8026
==>>> CLEAN VALIDATE | epoch: 474, batch index: 20, val loss: 5.082231, val sim: 0.5350
==>>> TRAIN-PRUNE | train epoch: 475, loss: 5.483862, similarity: 0.8001
==>>> CLEAN VALIDATE | epoch: 475, batch index: 20, val loss: 5.061495, val sim: 0.5433
==>>> TRAIN-PRUNE | train epoch: 476, loss: 5.480544, similarity: 0.8016
==>>> CLEAN VALIDATE | epoch: 476, batch index: 20, val loss: 5.072398, val sim: 0.5398
==>>> TRAIN-PRUNE | train epoch: 477, loss: 5.480755, similarity: 0.8014
==>>> CLEAN VALIDATE | epoch: 477, batch index: 20, val loss: 5.073522, val sim: 0.5373
==>>> TRAIN-PRUNE | train epoch: 478, loss: 5.483451, similarity: 0.8005
==>>> CLEAN VALIDATE | epoch: 478, batch index: 20, val loss: 5.038928, val sim: 0.5486
==>>> TRAIN-PRUNE | train epoch: 479, loss: 5.481480, similarity: 0.8013
==>>> CLEAN VALIDATE | epoch: 479, batch index: 20, val loss: 5.069425, val sim: 0.5382
==>>> TRAIN-PRUNE | train epoch: 480, loss: 5.482357, similarity: 0.8010
==>>> CLEAN VALIDATE | epoch: 480, batch index: 20, val loss: 5.047951, val sim: 0.5475
==>>> TRAIN-PRUNE | train epoch: 481, loss: 5.478135, similarity: 0.8028
==>>> CLEAN VALIDATE | epoch: 481, batch index: 20, val loss: 5.047342, val sim: 0.5499
==>>> TRAIN-PRUNE | train epoch: 482, loss: 5.481781, similarity: 0.8011
==>>> CLEAN VALIDATE | epoch: 482, batch index: 20, val loss: 5.060853, val sim: 0.5420
==>>> TRAIN-PRUNE | train epoch: 483, loss: 5.481795, similarity: 0.8009
==>>> CLEAN VALIDATE | epoch: 483, batch index: 20, val loss: 5.064356, val sim: 0.5392
==>>> TRAIN-PRUNE | train epoch: 484, loss: 5.481912, similarity: 0.8011
==>>> CLEAN VALIDATE | epoch: 484, batch index: 20, val loss: 5.063108, val sim: 0.5403
==>>> TRAIN-PRUNE | train epoch: 485, loss: 5.480436, similarity: 0.8016
==>>> CLEAN VALIDATE | epoch: 485, batch index: 20, val loss: 5.056311, val sim: 0.5419
==>>> TRAIN-PRUNE | train epoch: 486, loss: 5.481969, similarity: 0.8010
==>>> CLEAN VALIDATE | epoch: 486, batch index: 20, val loss: 5.084927, val sim: 0.5378
==>>> TRAIN-PRUNE | train epoch: 487, loss: 5.484529, similarity: 0.7997
==>>> CLEAN VALIDATE | epoch: 487, batch index: 20, val loss: 5.030377, val sim: 0.5519
==>>> TRAIN-PRUNE | train epoch: 488, loss: 5.480941, similarity: 0.8014
==>>> CLEAN VALIDATE | epoch: 488, batch index: 20, val loss: 5.068711, val sim: 0.5393
==>>> TRAIN-PRUNE | train epoch: 489, loss: 5.480688, similarity: 0.8017
==>>> CLEAN VALIDATE | epoch: 489, batch index: 20, val loss: 5.036345, val sim: 0.5520
==>>> TRAIN-PRUNE | train epoch: 490, loss: 5.481060, similarity: 0.8014
==>>> CLEAN VALIDATE | epoch: 490, batch index: 20, val loss: 5.027142, val sim: 0.5528
==>>> TRAIN-PRUNE | train epoch: 491, loss: 5.478551, similarity: 0.8024
==>>> CLEAN VALIDATE | epoch: 491, batch index: 20, val loss: 5.061204, val sim: 0.5399
==>>> TRAIN-PRUNE | train epoch: 492, loss: 5.479583, similarity: 0.8021
==>>> CLEAN VALIDATE | epoch: 492, batch index: 20, val loss: 5.064077, val sim: 0.5439
==>>> TRAIN-PRUNE | train epoch: 493, loss: 5.480961, similarity: 0.8011
==>>> CLEAN VALIDATE | epoch: 493, batch index: 20, val loss: 5.015259, val sim: 0.5590
==>>> TRAIN-PRUNE | train epoch: 494, loss: 5.479722, similarity: 0.8020
==>>> CLEAN VALIDATE | epoch: 494, batch index: 20, val loss: 5.054183, val sim: 0.5441
==>>> TRAIN-PRUNE | train epoch: 495, loss: 5.479672, similarity: 0.8020
==>>> CLEAN VALIDATE | epoch: 495, batch index: 20, val loss: 5.068898, val sim: 0.5411
==>>> TRAIN-PRUNE | train epoch: 496, loss: 5.478717, similarity: 0.8025
==>>> CLEAN VALIDATE | epoch: 496, batch index: 20, val loss: 5.072665, val sim: 0.5395
==>>> TRAIN-PRUNE | train epoch: 497, loss: 5.481260, similarity: 0.8012
==>>> CLEAN VALIDATE | epoch: 497, batch index: 20, val loss: 5.054173, val sim: 0.5454
==>>> TRAIN-PRUNE | train epoch: 498, loss: 5.478502, similarity: 0.8023
==>>> CLEAN VALIDATE | epoch: 498, batch index: 20, val loss: 5.005764, val sim: 0.5607
==>>> TRAIN-PRUNE | train epoch: 499, loss: 5.480900, similarity: 0.8012
==>>> CLEAN VALIDATE | epoch: 499, batch index: 20, val loss: 5.030745, val sim: 0.5512
==>>> CLEAN VALIDATE | epoch: 499, batch index: 20, val loss: 5.076703, val sim: 1.0000
NOTE: There was a bug in the code in the eval stage, hence, val_sim is very low for above log, except the line above this!
NOTE: Bug is fixed!
